Departamento,Municipio,Puesto,Direccion
ARAUCA,ARAUCA,CLARINETERO 08CORREGIMIENTO,VDA.CLARINETERO I.E. MARCO FIDEL SUAREZ
ARAUCA,TAME,ESCUELA SAN ANTONIO,CL 13 CON KR 4
ARAUCA,TAME,COLISEO CUBIERTO LOS LIBERTADORES,CLL 13 No 15-72
ARAUCA,TAME,COLEGIO FROILAN FARIAS,CL 14 ENTRE KRS 24 Y 25
ARAUCA,TAME,CIUDADELA UNIVERSITARIA,CL 15 NO 37A-35
ARAUCA,TAME,IE SAN LUIS,CLL 19 # 17-80
ARAUCA,TAME,BETOYES,I.E. AGUSTIN NIETO CABALLERO
ARAUCA,TAME,PUERTO GAITAN,C.E. RURAL PUERTO GAITAN
ARAUCA,TAME,PUERTO SAN SALVADOR,C.E. PUERTO SAN SALVADOR
ARAUCA,TAME,LA HOLANDA,C.E. RURAL LA HOLANDA
ARAUCA,TAME,LAS MALVINAS,I.E. JOEL SIERRA
ARAUCA,TAME,CACHAMA,CENTRO EDUCATIVO LA CACHAMA
ARAUCA,TAME,EL BOTALON,IE ERNESTO RINCON DUCÓN
ARAUCA,TAME,EL TABLON,C.E. RURAL TABLON PURARE
ARAUCA,TAME,CENTRO POBLADO COROCITO,IE. ANTONIO RICAURTE
ARAUCA,TAME,SANTO DOMINGO,ESCUELA SEDE VILLANUEVA
ARAUCA,ARAUQUITA,IE LICEO DEL LLANO,CRA 5 No 4 - 69 B. CHARALA
ARAUCA,ARAUQUITA,IE LICEO DEL LLANO SEDE SIMON BOLIVAR,CLL 4 No 9 - 26
ARAUCA,ARAUQUITA,IE GABRIEL GARCIA MARQUEZ SEC PRIMARIA,CRA 5 No 8 - 57 BARRIO OBRERO
ARAUCA,ARAUQUITA,IE GABRIEL GARCIA MARQUEZ SEC SECUNDARIA,CLL 10 No 5 - 87 CON CRA 5
ARAUCA,ARAUQUITA,AGUACHICA,IE AGUACHICA
ARAUCA,ARAUQUITA,LA ESMERALDA,COLISEO CUBIERTO IE JOSE MARIA CARBONEL
ARAUCA,ARAUQUITA,LA PAZ,IE ANDRES BELLO
ARAUCA,ARAUQUITA,REINERA,"IE JOSE ACEVEDO Y GOMEZ, LA ARENOSA"
ARAUCA,ARAUQUITA,LA PESQUERA,IE SAN JOSE DE LA PESQUERA
ARAUCA,ARAUQUITA,BRISAS DEL CARANAL,SEDE BRISAS DEL CARANAL
ARAUCA,ARAUQUITA,RESGUARDO INDIGENA EL VIGIA,IE EL VIGIA - RESGUARDO INDIGENA EL VIGIA
ARAUCA,ARAUQUITA,RESGUARDO INDIGENA SAN JOSE DE LIPA,IE LAS VEGAS-RESGUARDO INDIGENA SAN JOSE DE LIPA
ARAUCA,ARAUQUITA,RESGUARDO INDIGENA IGUANITOS,IE. IGUANITOS - RESGUARDO INDIGENA IGUANITOS
ARAUCA,ARAUQUITA,VEREDA FILIPINAS,"IE FILIPINAS, VEREDA FILIPINAS"
ARAUCA,ARAUQUITA,VEREDA SAN LORENZO,"CE ROMULO GALLEGOS, VEREDA SAN LORENZO"
ARAUCA,ARAUQUITA,VEREDA EL TRONCAL,"CE ARSENIO VALDERRAMA, VEREDA EL TRONCAL"
ARAUCA,ARAUQUITA,PANAMA DE ARAUCA,IE PEDRO NEL JIMENEZ
ARAUCA,CRAVO NORTE,PUESTO CABECERA MUNICIPAL,CLL 4 N 6-99
ARAUCA,CRAVO NORTE,RESGUARDO INDIGENA CANANAMA,I.E PUERTO SOCORRO (VEREDA SAMUCO)
ARAUCA,FORTUL,CONCENTRACION ALEJANDRO HUMBOLDT,CRA 29 No 6-15 B. 12 DE OCTUBRE
ARAUCA,FORTUL,CAÑO FLOREZ,C.E. JULIO FLORES
ARAUCA,FORTUL,NUEVO CARANAL,I.E. JOSE INOCENCIO CHINCA
ARAUCA,FORTUL,MATECAÑA,C.E LOS CARACAROS
ARAUCA,PUERTO RONDON,PUESTO CABECERA MUNICIPAL,I.E. LA INMACULADA CRA 4 No 4-09 VIA EL AEROPUERTO
ARAUCA,SARAVENA,IE LA FRONTERA,CLL 30 No 27-79 BARRIO VERSALLES
ARAUCA,SARAVENA,SEDE EDUCATIVA SEIS DE OCTUBRE,CRA 16A No 17-41 BARRIO SEIS DE OCTUBRE
ARAUCA,SARAVENA,SEDE EDUCATIVA LAS VILLAS,CRA 11 No 19 - 25
ARAUCA,SARAVENA,IE TEC.IND.RAFAEL POMBO BTO,CLL 34 No 13-30 BARRIO LA ESPERANZA
ARAUCA,SARAVENA,SEDE EDUCATIVA MANUELA BELTRAN,CLL 29 No 2 - 2
ARAUCA,SARAVENA,PUERTO NARIÑO,CRA 2 No 8-25 I.E ANTONIO NARIÑO
ARAUCA,SARAVENA,RESGUARDO INDIGENAS DE PLAYAS DE BOJABA,CTRO EDUC INDIG U¨WA TUTUCANA SINAIAKA VDA PLAYAS
ARAUCA,SARAVENA,VEREDA VIAS,"I.E JOSE ODEL LIZARAZO, VEREDA VIAS"
CAQUETA,FLORENCIA,I.E. JUAN BAUTISTA LA SALLE 01COMUNA,CLL 14 No 14-19 ESQ. B/CENTRO
CAQUETA,FLORENCIA,I.E. SAN FRANCISCO DE ASIS 01COMUNA,CRA 13 No 12-83 FRENTE PZ SAN FRANCISCO-B/CENTRO
CAQUETA,FLORENCIA,IE JUAN BAUTISTA LA SALLE SD 7 DE AGOSTO 01COMUNA,CLL 20 No 6-13 B/SIETE DE AGOSTO
CAQUETA,FLORENCIA,I.E. SAN FRANCISCO DE ASIS SD CIRCACIA 01COMUNA,CLL 20 No 17-83 B/LA FLORESTA
CAQUETA,FLORENCIA,IE LA ESPERANZA 01COMUNA,URBANIZACION LA GLORIA
CAQUETA,FLORENCIA,SEMINARIO MAYOR ARQUIDIOCESANO SAN JOSE 01COMUNA,Calle 25 carrera 21 Barrio el encanto
CAQUETA,FLORENCIA,I.E. ANTONIO RICAURTE,CRA 12 CLL 8 y 9 B/JUAN XXIII
CAQUETA,FLORENCIA,I.E. BARRIOS UNIDOS DEL SUR,CRA 13 CL 3C ESQ B/VERSALLES
CAQUETA,FLORENCIA,INS TEC AGROINDUSTRIAL DE LA AMAZONIA,CRA 22 CLL 2C BR. BELLAVISTA
CAQUETA,FLORENCIA,UNIVERSIDAD DE LA AMAZONIA SEDE CENTRO,CLL 5B No 11-79 B/IDEMA
CAQUETA,FLORENCIA,I.E. NORMAL SUPERIOR,KILOMETRO 3 VIA AEROPUERTO
CAQUETA,FLORENCIA,UNIVERSIDAD UNAD,CRA 1 #31-14B BR. EL CUNDUY
CAQUETA,FLORENCIA,INSTITUTO TECNICO INDUSTRIAL,CL 25 BR. LA LIBERTAD
CAQUETA,FLORENCIA,I.E.LA SALLE,CLL 25 CRA 14 B/TORASSO
CAQUETA,FLORENCIA,I.E. LOS PINOS,CRA 1 A No 30 21
CAQUETA,FLORENCIA,I.E. LOS ANDES,CLL 21 CRA 3 B/ LOS ANDES
CAQUETA,FLORENCIA,I.E.DIV.NIÑO SEDE LAS PALMERAS,BR. LAS PALMERAS
CAQUETA,FLORENCIA,IE JORGE ELIECER GAITAN,CLL 16 3B No 25 c 17
CAQUETA,FLORENCIA,I.E. JORGE E. GAITAN SD SIMON BOLIVAR,CLL 17 No 1 A - 38 B/BOLIVAR
CAQUETA,FLORENCIA,SAN PEDRO - NORCASIA 05CORREGIMIENTO,I.E NORCASIA
CAQUETA,FLORENCIA,ORTEGUAZA - SANTANA LAS HERMOSAS 06CORREGIMIENTO,I.E. EL SALITRE
CAQUETA,FLORENCIA,ORTEGUAZA - SAN ANTONIO DE ATENAS. 06CORREGIMIENTO,I.E SAN ANTONIO DE ATENAS
CAQUETA,FLORENCIA,ORTEGUAZA - REMOLINO ALTO ORTEGUAZA 06CORREGIMIENTO,I.E REMOLINO ALTO ORTEGUAZA SEDE LA ESPERANZA.
CAQUETA,FLORENCIA,EL DANUBIO - REMOLINO 07CORREGIMIENTO,IE REMOLINO
CAQUETA,FLORENCIA,EL DANUBIO - SAN GUILLERMO 07CORREGIMIENTO,I.E. SAN GUILLERMO
CAQUETA,FLORENCIA,EL CARAÑO - AVENIDA EL CARAÑO 08CORREGIMIENTO,I.E EL CARAÑO
CAQUETA,FLORENCIA,EL CARAÑO - NUEVA JERUSALÉN 08CORREGIMIENTO,I.E NUEVA JERUSALÉN
CAQUETA,FLORENCIA,EL CARAÑO - BAJO CALDAS 08CORREGIMIENTO,I.E BAJO CALDAS
CAQUETA,FLORENCIA,EL CARAÑO-BELLO HORIZONTE SD LA FLORIDA 08CORREGIMIENTO,I.E BELLO HORIZONTE SEDE LA FLORIDA
CAQUETA,FLORENCIA,SANTO DOMINGO - COFEMA 09CORREGIMIENTO,INSTALACIONES DE COFEMA KM 5 VIA A MORELIA
CAQUETA,FLORENCIA,SANTO DOMINGO - VILLA HERMOSA DOS. 09CORREGIMIENTO,I.E. VILLA HERMOSA DOS
CAQUETA,FLORENCIA,SANTO DOMINGO - I.E. RURAL SANTANDER 09CORREGIMIENTO,I.E. RURAL SANTANDER
CAQUETA,FLORENCIA,SAN MARTIN - I.E. ALTOS DE COPOAZU 10CORREGIMIENTO,IE LA LIBERTAD SD ALTOS DE COPOAZU
CAQUETA,FLORENCIA,SAN MARTIN-ASENT. HUMANO VILLA DE DIOS 10CORREGIMIENTO,CASETA COMUNAL
CAQUETA,FLORENCIA,VENECIA - PUERTO ARANGO 11CORREGIMIENTO,I.E RURAL PUERTO ARANGO
CAQUETA,FLORENCIA,VENECIA - LA LIBERTAD. 11CORREGIMIENTO,I.E. RURAL LA LIBERTAD
CAQUETA,FLORENCIA,SAN PEDRO - VICTORIA BAJA SEDE EL PARA. 05CORREGIMIENTO,I.E. VICTORIA BAJA SEDE EL PARA.
CAQUETA,FLORENCIA,SAN PEDRO-VICTORIA BAJA SD VICTORIA BAJA 05CORREGIMIENTO,I.E VICTORIA BAJA SEDE VICTORIA BAJA
CAQUETA,ALBANIA,IE ALBANIA - SD PEREGRINO LOZANO,CLL 5 CRA 1 VIA VEREDA LAS MERCEDES
CAQUETA,ALBANIA,DORADO,CASETA COMUNAL BARRIO EL CENTRO
CAQUETA,CARTAGENA DEL CHAIRA,IE. EL CHAIRA JOSE MARIA CORDOBA,CLL 2 ENTRE CRA 2 Y 4
CAQUETA,CARTAGENA DEL CHAIRA,RISARALDA,IE. RURAL DIVINO NIÑO SEDE RISARALDA
CAQUETA,CARTAGENA DEL CHAIRA,REMOLINO DEL CAGUAN,I.E.R. J. ANTONIO GALÁN SEDE P/PAL
CAQUETA,CARTAGENA DEL CHAIRA,SANTA FE DEL CAGUAN,CASETA COMUNAL
CAQUETA,CARTAGENA DEL CHAIRA,MONSERRATE,I.E RURAL SEDE PRINCIPAL MONSERRATE
CAQUETA,CARTAGENA DEL CHAIRA,LA SARDINATA,I.E RURAL SEDE PRINCIPAL LA SARDINATA
CAQUETA,CARTAGENA DEL CHAIRA,SANTO DOMINGO,I.E RURAL MANUELA BELTRAN SEDE SANTO DOMINGO
CAQUETA,CARTAGENA DEL CHAIRA,DOCE DE OCTUBRE,I.E LOS CRISTALES SEDE ANIBAL NUÑEZ
CAQUETA,BELEN DE LOS ANDAQUIES,PUESTO CABECERA MUNICIPAL,CRA 4 CLL 5 B. CAJA AGRARIA (IE AGROTECNICO MIXTO)
CAQUETA,BELEN DE LOS ANDAQUIES,EL PORTAL,I.E. RURAL EL PORTAL LA MONO
CAQUETA,BELEN DE LOS ANDAQUIES,VEREDA SAN LUIS,I.E. RURAL SAN LUIS
CAQUETA,EL DONCELLO,PUESTO CABECERA MUNICIPAL,I.E.MARCO FIDEL SUAREZ KR 4 CL 2 ESQUINA
CAQUETA,EL DONCELLO,MAGUARE,I.E. SIMÓN BOLIVAR CALLE PRINCIPAL
CAQUETA,EL DONCELLO,PUERTO HUNGRIA,C.E. SAN JUDAS TADEO CALLE PRINCIPAL
CAQUETA,EL DONCELLO,BERLIN,C.E. BERLÍN
CAQUETA,EL DONCELLO,URIAS RONDON,CENTRO POBLADO SAN JOSE
CAQUETA,EL DONCELLO,PEÑAS NEGRAS,C.E SAN JUDAS SEDE PEÑAS NEGRAS
CAQUETA,EL DONCELLO,PUERTO MANRIQUE,I.E. MANRIQUE
CAQUETA,EL PAUJIL,PUESTO CABECERA MUNICIPAL,IE JHON F. KENNEDY - CRA 3 CON CLL 5
CAQUETA,EL PAUJIL,BOLIVIA,SALÓN DE LA IGLESIA CATÓLICA
CAQUETA,EL PAUJIL,VERSALLES,I.E. RURAL RAFAEL URIBE URIBE
CAQUETA,LA MONTAÑITA,PUESTO CABECERA MUNICIPAL,I.E. COLSOCORRO KR 5 #4-14 BR. LAS BRISAS
CAQUETA,LA MONTAÑITA,EL TRIUNFO,I.E. JOSÉ HILARIO LÓPEZ
CAQUETA,LA MONTAÑITA,SANTUARIO,I.E. SABIO CALDAS
CAQUETA,LA MONTAÑITA,LA UNION PENEYA,I.E. SIMÓN BOLIVAR SEDE A KR 3 CL 7 VÍA P/PAL
CAQUETA,LA MONTAÑITA,MATEGUADUA,I.E. MATEGUADUA CALLE PRINCIPAL
CAQUETA,PUERTO RICO,IE ACEVEDO Y GOMEZ,CRA 5 No 7-14 ESQUINA
CAQUETA,PUERTO RICO,LA AGUILILLA 01CORREGIMIENTO,CASETA COMUNAL
CAQUETA,PUERTO RICO,LA ESMERALDA 02CORREGIMIENTO,I.E. RURAL LA ESMERALDA
CAQUETA,PUERTO RICO,LUSITANIA 03CORREGIMIENTO,I.E. RURAL JORGE ELICER GAITÁN
CAQUETA,PUERTO RICO,RIO NEGRO 04CORREGIMIENTO,I.E. R. RÍO NEGRO SEDE ANTONIO JOSÉ DE SUCRE
CAQUETA,PUERTO RICO,LA CHIPA 04CORREGIMIENTO,I.E.R VILLA DEL RIO SEDE LA CHIPA BAJA
CAQUETA,PUERTO RICO,SANTANA RAMOS 05CORREGIMIENTO,IER INTERNADO ANTONIO NARIÑO
CAQUETA,PUERTO RICO,LA PAZ 06CORREGIMIENTO,CENTRO EDUCATIVO LA FLORESTA No 5
CAQUETA,SAN VICENTE DEL CAGUAN,I.E. INST. NAL. PROMOCION SOCIAL,KR 5 #5-61 BR. LA CONSOLATA
CAQUETA,SAN VICENTE DEL CAGUAN,I.E. DANTE ALIGHIERI SEDE DIEGO OMAR,CLL 12A ESTE No 10-06 B. LA VICTORIA
CAQUETA,SAN VICENTE DEL CAGUAN,LICEO MODERNO NELLY PERDOMO DE FALLA,CLL 3 No 3-55 BARRIO HERNANDEZ
CAQUETA,SAN VICENTE DEL CAGUAN,I.E. DANTE ALIGHIERI SEDE ANTONIO NARIÑO,CUIDAD BOLIVAR COMUNA 4
CAQUETA,SAN VICENTE DEL CAGUAN,I.E.VERDE AMAZONICO,CL 15 KR 7 BR. LA PRADERA
CAQUETA,SAN VICENTE DEL CAGUAN,IE INST NAL DE PROM SOCIAL SD C. JARDIN,CL 5 S #9-30 BR.CIUDAD JARDÍN
CAQUETA,SAN VICENTE DEL CAGUAN,I E VERDE AMAZONICO SD SANTA ISABEL,CARRERA 6 No. 6 - 19 BARRIO SANTA ISABEL
CAQUETA,SAN VICENTE DEL CAGUAN,GUACAMAYAS,I E R LA INMACULADA
CAQUETA,SAN VICENTE DEL CAGUAN,PLAYA RICA,I E R LA SOMBRA SEDE PLAYA RICA
CAQUETA,SAN VICENTE DEL CAGUAN,SANTA ROSA,I E R SANTO DOMINGO SAVIO SEDE SANTA ROSA
CAQUETA,SAN VICENTE DEL CAGUAN,CAMPO HERMOSO,I E R CAMPO HERMOSO
CAQUETA,SAN VICENTE DEL CAGUAN,BALSILLAS,I E R GUILLERMO RIOS MEJIA
CAQUETA,SAN VICENTE DEL CAGUAN,PUERTO AMOR,I E R PUERTO AMOR
CAQUETA,SAN VICENTE DEL CAGUAN,GUAYABAL,I E R GUAYABAL
CAQUETA,SAN VICENTE DEL CAGUAN,LOS POZOS,I E R LOS POZOS
CAQUETA,SAN VICENTE DEL CAGUAN,PUERTO BETANIA,I E R CRISTO REY ANTONIO NARIÑO
CAQUETA,SAN VICENTE DEL CAGUAN,SAN JUAN DEL LOZADA,I E R SAN JUAN DEL LOZADA
CAQUETA,SAN VICENTE DEL CAGUAN,TRES ESQUINAS,I E R SANTO DOMINGO SAVIO
CAQUETA,SAN VICENTE DEL CAGUAN,TRONCALES,I E R CRISTALINA TRONCALES
CAQUETA,SAN VICENTE DEL CAGUAN,CENTRO POBLADO LA NOVIA,INSTITUCION EDUCATIVA RURAL BELLAVISTA
CAQUETA,SAN VICENTE DEL CAGUAN,CIUDAD YARI,I.E RURAL SAN JOSE DE CAQUETANIA SD CIUDAD YARI
CAQUETA,SAN VICENTE DEL CAGUAN,VILLA CARMONA,I.E RURAL SEDE PRINCIPAL VILLA CARMONA
CAQUETA,SAN VICENTE DEL CAGUAN,VILLA LOBOS,I.E RURAL SEDE PRINCIPAL LOS FUNDADORES
CAQUETA,SAN VICENTE DEL CAGUAN,LAS DAMAS,I.E RURAL VILLA CARMONA SEDE LAS DAMAS
CAQUETA,SAN VICENTE DEL CAGUAN,LA CRISTALINA DEL LOZADA,I.E CRISTALINA DEL LOSADA
CAQUETA,SAN VICENTE DEL CAGUAN,LA ESMERALDA DEL LOBO,I.E RURAL LOS FUNDADORES SEDE VILLANUEVA
CAQUETA,CURILLO,PUESTO CABECERA MUNICIPAL,IE ANGEL CUNIBERTI CRA 4 No 7B-02 AV LARA BONILLA
